funcPK,equipePK,dataPK,cargoPK,salario,quantidadeLancamentos
183,2,917,240,19974.95,1
53,2,917,229,3029.63,1
42,1,917,177,10647.58,1
116,2,917,343,4882.98,1
30,2,917,408,14970.97,1
66,1,917,115,2542.72,1
35,2,917,412,1494.53,1
195,2,917,306,11969.68,1
104,2,917,36,11820.52,1
73,1,917,163,1723.42,1
48,1,917,270,12493.45,1
33,1,917,27,7641.58,1
135,5,917,94,1497.73,1
184,3,917,69,8499.77,1
196,3,917,125,3731.77,1
78,5,917,427,1515.36,1
20,5,917,10,1664.52,1
88,3,917,87,9409.54,1
39,3,917,52,3485.46,1
22,3,917,176,3475.9,1
79,4,917,142,2151.03,1
37,5,917,323,3746.73,1
152,3,917,380,3376.95,1
67,5,917,40,1398.67,1
192,3,917,324,15874.85,1
97,3,917,137,6496.56,1
120,5,917,303,8201.29,1
122,4,917,328,1317.44,1
74,4,917,334,1654.05,1
137,4,917,17,10066.61,1
4,5,917,3,8748.45,1
110,3,917,422,8400.99,1
160,4,917,54,10598.09,1
40,4,917,473,5531.58,1
121,3,917,181,1422.92,1
149,5,917,171,14459.55,1
90,5,917,11,6817.1,1
189,5,917,416,5572.04,1
36,3,917,13,2778.93,1
156,3,917,419,4967.46,1
11,3,917,8,5755.88,1
89,3,917,149,6115.21,1
185,3,917,146,4633.47,1
169,3,917,471,8550.73,1
15,3,917,335,3786.22,1
168,5,917,252,12240.81,1
56,4,917,414,9678.27,1
198,3,917,80,3912.7,1
59,5,917,50,4486.06,1
6,5,917,44,4309.6,1
178,4,917,330,22058.66,1
64,5,917,257,3684.14,1
146,5,917,479,7211.87,1
58,4,917,248,9275.85,1
140,3,917,417,14181.25,1
109,3,917,155,4468.68,1
151,5,917,331,1790.37,1
139,4,917,70,1584.56,1
197,5,917,254,3551.86,1
130,5,917,245,3756.63,1
2,3,917,463,1390.78,1
131,3,917,326,8024.02,1
200,5,917,318,8859.78,1
85,3,917,58,11068.83,1
119,5,917,74,5708.43,1
9,3,917,72,10902.97,1
38,5,917,139,2861.71,1
7,5,917,431,6027.07,1
65,3,917,311,3680.3,1
123,5,917,183,8155.11,1
163,4,917,77,6624.68,1
125,3,917,113,5125.98,1
32,7,917,179,3904.91,1
49,7,917,452,4578.7,1
129,8,917,487,2136.28,1
157,7,917,47,4343.95,1
113,6,917,40,2904.23,1
105,8,917,443,3593.68,1
81,8,917,502,1738.21,1
80,6,917,494,5250.43,1
194,6,917,450,14810.09,1
21,8,917,216,26783.79,1
170,7,917,421,1251.31,1
177,8,917,49,2244.85,1
50,8,917,158,4079.76,1
158,7,917,105,9023.77,1
107,8,917,39,10383.16,1
93,7,917,248,3928.92,1
134,8,917,143,3427.17,1
108,7,917,8,4871.98,1
51,7,917,414,16548.76,1
86,7,917,198,7892.62,1
77,8,917,266,3732.45,1
83,8,917,193,1712.04,1
63,7,917,493,1343.29,1
31,8,917,3,9037.95,1
180,8,917,431,7823.79,1
44,8,917,24,9199.43,1
68,8,917,194,7206.13,1
187,8,917,43,1599.45,1
193,7,917,210,39283.47,1
1,6,917,80,20013.64,1
95,7,917,181,1253.28,1
127,8,917,54,7814.58,1
27,8,917,76,1636.67,1
117,8,917,429,12259.26,1
164,6,917,169,2331.64,1
142,8,917,458,5887.59,1
145,6,917,259,1682.38,1
186,7,917,422,3778.84,1
14,7,917,173,3483.0,1
126,8,917,447,7537.6,1
132,8,917,171,19319.49,1
72,8,917,44,4596.92,1
54,6,917,99,9868.79,1
102,7,917,256,1737.64,1
191,6,917,27,9146.08,1
41,6,917,20,7605.62,1
136,8,917,244,1612.01,1
98,6,917,30,7696.92,1
143,7,917,500,6617.06,1
144,7,917,246,7836.84,1
147,2,948,64,1299.95,1
124,2,948,329,6752.31,1
175,1,948,328,2110.43,1
171,1,948,245,6568.92,1
148,2,948,65,3670.49,1
5,2,948,112,1855.55,1
128,1,948,341,5130.87,1
82,2,948,43,1321.26,1
28,1,948,253,1328.35,1
46,1,948,390,8233.47,1
91,2,948,233,9109.56,1
176,2,948,241,1671.24,1
172,1,948,351,11848.57,1
155,1,948,121,1668.81,1
19,2,948,223,1481.88,1
94,1,948,394,2087.58,1
26,2,948,350,7635.38,1
55,2,948,313,2679.61,1
29,1,948,62,3440.37,1
181,1,948,249,9235.62,1
118,1,948,169,1451.11,1
174,1,948,183,12278.42,1
141,1,948,63,8469.03,1
188,1,948,386,12495.85,1
112,2,948,419,3600.8,1
34,1,948,16,1361.02,1
69,1,948,68,3547.08,1
62,1,948,422,4414.81,1
190,2,948,254,3403.21,1
17,2,948,2,4301.54,1
10,2,948,395,4621.0,1
199,2,948,116,3919.67,1
76,1,948,383,4063.07,1
106,2,948,234,8009.98,1
179,1,948,12,17549.69,1
111,2,948,396,8398.7,1
43,1,948,74,8824.78,1
173,2,948,53,5483.11,1
183,2,948,240,19974.95,1
53,2,948,229,3029.63,1
42,1,948,177,10647.58,1
116,2,948,343,4882.98,1
30,2,948,408,14970.97,1
66,1,948,115,2542.72,1
35,2,948,412,1494.53,1
195,2,948,306,11969.68,1
104,2,948,36,11820.52,1
73,1,948,163,1723.42,1
48,1,948,270,12493.45,1
33,1,948,27,7641.58,1
135,5,948,94,1497.73,1
184,3,948,69,8499.77,1
196,3,948,125,3731.77,1
78,5,948,427,1515.36,1
20,5,948,10,1664.52,1
88,3,948,87,9409.54,1
39,3,948,52,3485.46,1
22,3,948,176,3475.9,1
79,4,948,142,2151.03,1
37,5,948,323,3746.73,1
152,3,948,380,3376.95,1
67,5,948,40,1398.67,1
192,3,948,324,15874.85,1
97,3,948,137,6496.56,1
120,5,948,303,8201.29,1
122,4,948,328,1317.44,1
74,4,948,334,1654.05,1
137,4,948,17,10066.61,1
4,5,948,3,8748.45,1
110,3,948,422,8400.99,1
160,4,948,54,10598.09,1
40,4,948,473,5531.58,1
121,3,948,181,1422.92,1
149,5,948,171,14459.55,1
90,5,948,11,6817.1,1
189,5,948,416,5572.04,1
36,3,948,13,2778.93,1
156,3,948,419,4967.46,1
11,3,948,8,5755.88,1
89,3,948,149,6115.21,1
185,3,948,146,4633.47,1
169,3,948,471,8550.73,1
15,3,948,335,3786.22,1
168,5,948,252,12240.81,1
56,4,948,414,9678.27,1
198,3,948,80,3912.7,1
59,5,948,50,4486.06,1
6,5,948,44,4309.6,1
178,4,948,330,22058.66,1
64,5,948,257,3684.14,1
146,5,948,479,7211.87,1
58,4,948,248,9275.85,1
140,3,948,417,14181.25,1
109,3,948,155,4468.68,1
151,5,948,331,1790.37,1
139,4,948,70,1584.56,1
197,5,948,254,3551.86,1
130,5,948,245,3756.63,1
2,3,948,463,1390.78,1
131,3,948,326,8024.02,1
200,5,948,318,8859.78,1
85,3,948,58,11068.83,1
119,5,948,74,5708.43,1
9,3,948,72,10902.97,1
38,5,948,139,2861.71,1
7,5,948,431,6027.07,1
65,3,948,311,3680.3,1
123,5,948,183,8155.11,1
163,4,948,77,6624.68,1
125,3,948,113,5125.98,1
32,7,948,179,3904.91,1
49,7,948,452,4578.7,1
129,8,948,487,2136.28,1
157,7,948,47,4343.95,1
113,6,948,40,2904.23,1
105,8,948,443,3593.68,1
81,8,948,502,1738.21,1
80,6,948,494,5250.43,1
194,6,948,450,14810.09,1
21,8,948,216,26783.79,1
170,7,948,421,1251.31,1
177,8,948,49,2244.85,1
50,8,948,158,4079.76,1
158,7,948,105,9023.77,1
107,8,948,39,10383.16,1
93,7,948,248,3928.92,1
134,8,948,143,3427.17,1
108,7,948,8,4871.98,1
51,7,948,414,16548.76,1
86,7,948,198,7892.62,1
77,8,948,266,3732.45,1
83,8,948,193,1712.04,1
63,7,948,493,1343.29,1
31,8,948,3,9037.95,1
180,8,948,431,7823.79,1
44,8,948,24,9199.43,1
68,8,948,194,7206.13,1
187,8,948,43,1599.45,1
193,7,948,210,39283.47,1
1,6,948,80,20013.64,1
95,7,948,181,1253.28,1
127,8,948,54,7814.58,1
27,8,948,76,1636.67,1
117,8,948,429,12259.26,1
164,6,948,169,2331.64,1
142,8,948,458,5887.59,1
145,6,948,259,1682.38,1
186,7,948,422,3778.84,1
14,7,948,173,3483.0,1
126,8,948,447,7537.6,1
132,8,948,171,19319.49,1
72,8,948,44,4596.92,1
54,6,948,99,9868.79,1
102,7,948,256,1737.64,1
191,6,948,27,9146.08,1
41,6,948,20,7605.62,1
136,8,948,244,1612.01,1
98,6,948,30,7696.92,1
143,7,948,500,6617.06,1
144,7,948,246,7836.84,1
147,2,979,64,1299.95,1
124,2,979,329,6752.31,1
175,1,979,328,2110.43,1
171,1,979,245,6568.92,1
148,2,979,65,3670.49,1
5,2,979,112,1855.55,1
128,1,979,341,5130.87,1
82,2,979,43,1321.26,1
28,1,979,253,1328.35,1
46,1,979,390,8233.47,1
91,2,979,233,9109.56,1
176,2,979,241,1671.24,1
172,1,979,351,11848.57,1
155,1,979,121,1668.81,1
19,2,979,223,1481.88,1
94,1,979,394,2087.58,1
26,2,979,350,7635.38,1
55,2,979,313,2679.61,1
29,1,979,62,3440.37,1
181,1,979,249,9235.62,1
118,1,979,169,1451.11,1
174,1,979,183,12278.42,1
141,1,979,63,8469.03,1
188,1,979,386,12495.85,1
112,2,979,419,3600.8,1
34,1,979,16,1361.02,1
69,1,979,68,3547.08,1
62,1,979,422,4414.81,1
190,2,979,254,3403.21,1
17,2,979,2,4301.54,1
10,2,979,395,4621.0,1
199,2,979,116,3919.67,1
76,1,979,383,4063.07,1
106,2,979,234,8009.98,1
179,1,979,12,17549.69,1
111,2,979,396,8398.7,1
43,1,979,74,8824.78,1
173,2,979,53,5483.11,1
183,2,979,240,19974.95,1
53,2,979,229,3029.63,1
42,1,979,177,10647.58,1
116,2,979,343,4882.98,1
30,2,979,408,14970.97,1
66,1,979,115,2542.72,1
35,2,979,412,1494.53,1
195,2,979,306,11969.68,1
104,2,979,36,11820.52,1
73,1,979,163,1723.42,1
48,1,979,270,12493.45,1
33,1,979,27,7641.58,1
135,5,979,94,1497.73,1
184,3,979,69,8499.77,1
196,3,979,125,3731.77,1
78,5,979,427,1515.36,1
20,5,979,10,1664.52,1
88,3,979,87,9409.54,1
39,3,979,52,3485.46,1
22,3,979,176,3475.9,1
79,4,979,142,2151.03,1
37,5,979,323,3746.73,1
152,3,979,380,3376.95,1
67,5,979,40,1398.67,1
192,3,979,324,15874.85,1
97,3,979,137,6496.56,1
120,5,979,303,8201.29,1
122,4,979,328,1317.44,1
74,4,979,334,1654.05,1
137,4,979,17,10066.61,1
4,5,979,3,8748.45,1
110,3,979,422,8400.99,1
160,4,979,54,10598.09,1
40,4,979,473,5531.58,1
121,3,979,181,1422.92,1
149,5,979,171,14459.55,1
90,5,979,11,6817.1,1
189,5,979,416,5572.04,1
36,3,979,13,2778.93,1
156,3,979,419,4967.46,1
11,3,979,8,5755.88,1
89,3,979,149,6115.21,1
185,3,979,146,4633.47,1
169,3,979,471,8550.73,1
15,3,979,335,3786.22,1
168,5,979,252,12240.81,1
56,4,979,414,9678.27,1
198,3,979,80,3912.7,1
59,5,979,50,4486.06,1
6,5,979,44,4309.6,1
178,4,979,330,22058.66,1
64,5,979,257,3684.14,1
146,5,979,479,7211.87,1
58,4,979,248,9275.85,1
140,3,979,417,14181.25,1
109,3,979,155,4468.68,1
151,5,979,331,1790.37,1
139,4,979,70,1584.56,1
197,5,979,254,3551.86,1
130,5,979,245,3756.63,1
2,3,979,463,1390.78,1
131,3,979,326,8024.02,1
200,5,979,318,8859.78,1
85,3,979,58,11068.83,1
119,5,979,74,5708.43,1
9,3,979,72,10902.97,1
38,5,979,139,2861.71,1
7,5,979,431,6027.07,1
65,3,979,311,3680.3,1
123,5,979,183,8155.11,1
163,4,979,77,6624.68,1
125,3,979,113,5125.98,1
32,7,979,179,3904.91,1
49,7,979,452,4578.7,1
129,8,979,487,2136.28,1
157,7,979,47,4343.95,1
113,6,979,40,2904.23,1
105,8,979,443,3593.68,1
81,8,979,502,1738.21,1
80,6,979,494,5250.43,1
194,6,979,450,14810.09,1
21,8,979,216,26783.79,1
170,7,979,421,1251.31,1
177,8,979,49,2244.85,1
50,8,979,158,4079.76,1
158,7,979,105,9023.77,1
107,8,979,39,10383.16,1
93,7,979,248,3928.92,1
134,8,979,143,3427.17,1
108,7,979,8,4871.98,1
51,7,979,414,16548.76,1
86,7,979,198,7892.62,1
77,8,979,266,3732.45,1
83,8,979,193,1712.04,1
63,7,979,493,1343.29,1
31,8,979,3,9037.95,1
180,8,979,431,7823.79,1
44,8,979,24,9199.43,1
68,8,979,194,7206.13,1
187,8,979,43,1599.45,1
193,7,979,210,39283.47,1
1,6,979,80,20013.64,1
95,7,979,181,1253.28,1
127,8,979,54,7814.58,1
27,8,979,76,1636.67,1
117,8,979,429,12259.26,1
164,6,979,169,2331.64,1
142,8,979,458,5887.59,1
145,6,979,259,1682.38,1
186,7,979,422,3778.84,1
14,7,979,173,3483.0,1
126,8,979,447,7537.6,1
132,8,979,171,19319.49,1
72,8,979,44,4596.92,1
54,6,979,99,9868.79,1
102,7,979,256,1737.64,1
191,6,979,27,9146.08,1
41,6,979,20,7605.62,1
136,8,979,244,1612.01,1
98,6,979,30,7696.92,1
143,7,979,500,6617.06,1
144,7,979,246,7836.84,1
147,2,1009,64,1299.95,1
124,2,1009,329,6752.31,1
175,1,1009,328,2110.43,1
171,1,1009,245,6568.92,1
148,2,1009,65,3670.49,1
5,2,1009,112,1855.55,1
128,1,1009,341,5130.87,1
82,2,1009,43,1321.26,1
28,1,1009,253,1328.35,1
46,1,1009,390,8233.47,1
91,2,1009,233,9109.56,1
176,2,1009,241,1671.24,1
172,1,1009,351,11848.57,1
155,1,1009,121,1668.81,1
19,2,1009,223,1481.88,1
94,1,1009,394,2087.58,1
26,2,1009,350,7635.38,1
55,2,1009,313,2679.61,1
29,1,1009,62,3440.37,1
181,1,1009,249,9235.62,1
118,1,1009,169,1451.11,1
174,1,1009,183,12278.42,1
141,1,1009,63,8469.03,1
188,1,1009,386,12495.85,1
112,2,1009,419,3600.8,1
34,1,1009,16,1361.02,1
69,1,1009,68,3547.08,1
62,1,1009,422,4414.81,1
190,2,1009,254,3403.21,1
17,2,1009,2,4301.54,1
10,2,1009,395,4621.0,1
199,2,1009,116,3919.67,1
76,1,1009,383,4063.07,1
106,2,1009,234,8009.98,1
179,1,1009,12,17549.69,1
111,2,1009,396,8398.7,1
43,1,1009,74,8824.78,1
173,2,1009,53,5483.11,1
183,2,1009,240,19974.95,1
53,2,1009,229,3029.63,1
42,1,1009,177,10647.58,1
116,2,1009,343,4882.98,1
30,2,1009,408,14970.97,1
66,1,1009,115,2542.72,1
35,2,1009,412,1494.53,1
195,2,1009,306,11969.68,1
104,2,1009,36,11820.52,1
73,1,1009,163,1723.42,1
48,1,1009,270,12493.45,1
33,1,1009,27,7641.58,1
135,5,1009,94,1497.73,1
184,3,1009,69,8499.77,1
196,3,1009,125,3731.77,1
78,5,1009,427,1515.36,1
20,5,1009,10,1664.52,1
88,3,1009,87,9409.54,1
39,3,1009,52,3485.46,1
22,3,1009,176,3475.9,1
79,4,1009,142,2151.03,1
37,5,1009,323,3746.73,1
152,3,1009,380,3376.95,1
67,5,1009,40,1398.67,1
192,3,1009,324,15874.85,1
97,3,1009,137,6496.56,1
120,5,1009,303,8201.29,1
122,4,1009,328,1317.44,1
74,4,1009,334,1654.05,1
137,4,1009,17,10066.61,1
4,5,1009,3,8748.45,1
110,3,1009,422,8400.99,1
160,4,1009,54,10598.09,1
40,4,1009,473,5531.58,1
121,3,1009,181,1422.92,1
149,5,1009,171,14459.55,1
90,5,1009,11,6817.1,1
189,5,1009,416,5572.04,1
36,3,1009,13,2778.93,1
156,3,1009,419,4967.46,1
11,3,1009,8,5755.88,1
89,3,1009,149,6115.21,1
185,3,1009,146,4633.47,1
169,3,1009,471,8550.73,1
15,3,1009,335,3786.22,1
168,5,1009,252,12240.81,1
56,4,1009,414,9678.27,1
198,3,1009,80,3912.7,1
59,5,1009,50,4486.06,1
6,5,1009,44,4309.6,1
178,4,1009,330,22058.66,1
64,5,1009,257,3684.14,1
146,5,1009,479,7211.87,1
58,4,1009,248,9275.85,1
140,3,1009,417,14181.25,1
109,3,1009,155,4468.68,1
151,5,1009,331,1790.37,1
139,4,1009,70,1584.56,1
197,5,1009,254,3551.86,1
130,5,1009,245,3756.63,1
2,3,1009,463,1390.78,1
131,3,1009,326,8024.02,1
200,5,1009,318,8859.78,1
85,3,1009,58,11068.83,1
119,5,1009,74,5708.43,1
9,3,1009,72,10902.97,1
38,5,1009,139,2861.71,1
7,5,1009,431,6027.07,1
65,3,1009,311,3680.3,1
123,5,1009,183,8155.11,1
163,4,1009,77,6624.68,1
125,3,1009,113,5125.98,1
32,7,1009,179,3904.91,1
49,7,1009,452,4578.7,1
129,8,1009,487,2136.28,1
157,7,1009,47,4343.95,1
113,6,1009,40,2904.23,1
105,8,1009,443,3593.68,1
81,8,1009,502,1738.21,1
80,6,1009,494,5250.43,1
194,6,1009,450,14810.09,1
21,8,1009,216,26783.79,1
170,7,1009,421,1251.31,1
177,8,1009,49,2244.85,1
50,8,1009,158,4079.76,1
158,7,1009,105,9023.77,1
107,8,1009,39,10383.16,1
93,7,1009,248,3928.92,1
134,8,1009,143,3427.17,1
108,7,1009,8,4871.98,1
51,7,1009,414,16548.76,1
86,7,1009,198,7892.62,1
77,8,1009,266,3732.45,1
83,8,1009,193,1712.04,1
63,7,1009,493,1343.29,1
31,8,1009,3,9037.95,1
180,8,1009,431,7823.79,1
44,8,1009,24,9199.43,1
68,8,1009,194,7206.13,1
187,8,1009,43,1599.45,1
193,7,1009,210,39283.47,1
1,6,1009,80,20013.64,1
95,7,1009,181,1253.28,1
127,8,1009,54,7814.58,1
27,8,1009,76,1636.67,1
117,8,1009,429,12259.26,1
164,6,1009,169,2331.64,1
142,8,1009,458,5887.59,1
145,6,1009,259,1682.38,1
186,7,1009,422,3778.84,1
14,7,1009,173,3483.0,1
126,8,1009,447,7537.6,1
132,8,1009,171,19319.49,1
72,8,1009,44,4596.92,1
54,6,1009,99,9868.79,1
102,7,1009,256,1737.64,1
191,6,1009,27,9146.08,1
41,6,1009,20,7605.62,1
136,8,1009,244,1612.01,1
98,6,1009,30,7696.92,1
143,7,1009,500,6617.06,1
144,7,1009,246,7836.84,1
147,2,1040,64,1299.95,1
124,2,1040,329,6752.31,1
175,1,1040,328,2110.43,1
171,1,1040,245,6568.92,1
148,2,1040,65,3670.49,1
5,2,1040,112,1855.55,1
128,1,1040,341,5130.87,1
82,2,1040,43,1321.26,1
28,1,1040,253,1328.35,1
46,1,1040,390,8233.47,1
91,2,1040,233,9109.56,1
176,2,1040,241,1671.24,1
172,1,1040,351,11848.57,1
155,1,1040,121,1668.81,1
19,2,1040,223,1481.88,1
94,1,1040,394,2087.58,1
26,2,1040,350,7635.38,1
55,2,1040,313,2679.61,1
29,1,1040,62,3440.37,1
181,1,1040,249,9235.62,1
118,1,1040,169,1451.11,1
174,1,1040,183,12278.42,1
141,1,1040,63,8469.03,1
188,1,1040,386,12495.85,1
112,2,1040,419,3600.8,1
34,1,1040,16,1361.02,1
69,1,1040,68,3547.08,1
62,1,1040,422,4414.81,1
190,2,1040,254,3403.21,1
17,2,1040,2,4301.54,1
10,2,1040,395,4621.0,1
199,2,1040,116,3919.67,1
76,1,1040,383,4063.07,1
106,2,1040,234,8009.98,1
179,1,1040,12,17549.69,1
111,2,1040,396,8398.7,1
43,1,1040,74,8824.78,1
173,2,1040,53,5483.11,1
183,2,1040,240,19974.95,1
53,2,1040,229,3029.63,1
42,1,1040,177,10647.58,1
116,2,1040,343,4882.98,1
30,2,1040,408,14970.97,1
66,1,1040,115,2542.72,1
35,2,1040,412,1494.53,1
195,2,1040,306,11969.68,1
104,2,1040,36,11820.52,1
73,1,1040,163,1723.42,1
48,1,1040,270,12493.45,1
33,1,1040,27,7641.58,1
135,5,1040,94,1497.73,1
184,3,1040,69,8499.77,1
196,3,1040,125,3731.77,1
78,5,1040,427,1515.36,1
20,5,1040,10,1664.52,1
88,3,1040,87,9409.54,1
39,3,1040,52,3485.46,1
22,3,1040,176,3475.9,1
79,4,1040,142,2151.03,1
37,5,1040,323,3746.73,1
152,3,1040,380,3376.95,1
67,5,1040,40,1398.67,1
192,3,1040,324,15874.85,1
97,3,1040,137,6496.56,1
120,5,1040,303,8201.29,1
122,4,1040,328,1317.44,1
74,4,1040,334,1654.05,1
137,4,1040,17,10066.61,1
4,5,1040,3,8748.45,1
110,3,1040,422,8400.99,1
160,4,1040,54,10598.09,1
40,4,1040,473,5531.58,1
121,3,1040,181,1422.92,1
149,5,1040,171,14459.55,1
90,5,1040,11,6817.1,1
189,5,1040,416,5572.04,1
36,3,1040,13,2778.93,1
156,3,1040,419,4967.46,1
11,3,1040,8,5755.88,1
89,3,1040,149,6115.21,1
185,3,1040,146,4633.47,1
169,3,1040,471,8550.73,1
15,3,1040,335,3786.22,1
168,5,1040,252,12240.81,1
56,4,1040,414,9678.27,1
198,3,1040,80,3912.7,1
59,5,1040,50,4486.06,1
6,5,1040,44,4309.6,1
178,4,1040,330,22058.66,1
64,5,1040,257,3684.14,1
146,5,1040,479,7211.87,1
58,4,1040,248,9275.85,1
140,3,1040,417,14181.25,1
109,3,1040,155,4468.68,1
151,5,1040,331,1790.37,1
139,4,1040,70,1584.56,1
197,5,1040,254,3551.86,1
130,5,1040,245,3756.63,1
2,3,1040,463,1390.78,1
131,3,1040,326,8024.02,1
200,5,1040,318,8859.78,1
85,3,1040,58,11068.83,1
119,5,1040,74,5708.43,1
9,3,1040,72,10902.97,1
38,5,1040,139,2861.71,1
7,5,1040,431,6027.07,1
65,3,1040,311,3680.3,1
123,5,1040,183,8155.11,1
163,4,1040,77,6624.68,1
125,3,1040,113,5125.98,1
32,7,1040,179,3904.91,1
49,7,1040,452,4578.7,1
129,8,1040,487,2136.28,1
157,7,1040,47,4343.95,1
113,6,1040,40,2904.23,1
105,8,1040,443,3593.68,1
81,8,1040,502,1738.21,1
80,6,1040,494,5250.43,1
194,6,1040,450,14810.09,1
21,8,1040,216,26783.79,1
170,7,1040,421,1251.31,1
177,8,1040,49,2244.85,1
50,8,1040,158,4079.76,1
158,7,1040,105,9023.77,1
107,8,1040,39,10383.16,1
93,7,1040,248,3928.92,1
134,8,1040,143,3427.17,1
108,7,1040,8,4871.98,1
51,7,1040,414,16548.76,1
86,7,1040,198,7892.62,1
77,8,1040,266,3732.45,1
83,8,1040,193,1712.04,1
63,7,1040,493,1343.29,1
31,8,1040,3,9037.95,1
180,8,1040,431,7823.79,1
44,8,1040,24,9199.43,1
68,8,1040,194,7206.13,1
187,8,1040,43,1599.45,1
193,7,1040,210,39283.47,1
1,6,1040,80,20013.64,1
95,7,1040,181,1253.28,1
127,8,1040,54,7814.58,1
27,8,1040,76,1636.67,1
117,8,1040,429,12259.26,1
164,6,1040,169,2331.64,1
142,8,1040,458,5887.59,1
145,6,1040,259,1682.38,1
186,7,1040,422,3778.84,1
14,7,1040,173,3483.0,1
126,8,1040,447,7537.6,1
132,8,1040,171,19319.49,1
72,8,1040,44,4596.92,1
54,6,1040,99,9868.79,1
102,7,1040,256,1737.64,1
191,6,1040,27,9146.08,1
41,6,1040,20,7605.62,1
136,8,1040,244,1612.01,1
98,6,1040,30,7696.92,1
143,7,1040,500,6617.06,1
144,7,1040,246,7836.84,1
147,2,1070,64,1299.95,1
124,2,1070,329,6752.31,1
175,1,1070,328,2110.43,1
171,1,1070,245,6568.92,1
148,2,1070,65,3670.49,1
5,2,1070,112,1855.55,1
128,1,1070,341,5130.87,1
82,2,1070,43,1321.26,1
28,1,1070,253,1328.35,1
46,1,1070,390,8233.47,1
91,2,1070,233,9109.56,1
176,2,1070,241,1671.24,1
172,1,1070,351,11848.57,1
155,1,1070,121,1668.81,1
19,2,1070,223,1481.88,1
94,1,1070,394,2087.58,1
26,2,1070,350,7635.38,1
55,2,1070,313,2679.61,1
29,1,1070,62,3440.37,1
181,1,1070,249,9235.62,1
118,1,1070,169,1451.11,1
174,1,1070,183,12278.42,1
141,1,1070,63,8469.03,1
188,1,1070,386,12495.85,1
112,2,1070,419,3600.8,1
34,1,1070,16,1361.02,1
69,1,1070,68,3547.08,1
62,1,1070,422,4414.81,1
190,2,1070,254,3403.21,1
17,2,1070,2,4301.54,1
10,2,1070,395,4621.0,1
199,2,1070,116,3919.67,1
76,1,1070,383,4063.07,1
106,2,1070,234,8009.98,1
179,1,1070,12,17549.69,1
111,2,1070,396,8398.7,1
43,1,1070,74,8824.78,1
173,2,1070,53,5483.11,1
183,2,1070,240,19974.95,1
53,2,1070,229,3029.63,1
42,1,1070,177,10647.58,1
116,2,1070,343,4882.98,1
30,2,1070,408,14970.97,1
66,1,1070,115,2542.72,1
35,2,1070,412,1494.53,1
195,2,1070,306,11969.68,1
104,2,1070,36,11820.52,1
73,1,1070,163,1723.42,1
48,1,1070,270,12493.45,1
33,1,1070,27,7641.58,1
135,5,1070,94,1497.73,1
184,3,1070,69,8499.77,1
196,3,1070,125,3731.77,1
78,5,1070,427,1515.36,1
20,5,1070,10,1664.52,1
88,3,1070,87,9409.54,1
39,3,1070,52,3485.46,1
22,3,1070,176,3475.9,1
79,4,1070,142,2151.03,1
37,5,1070,323,3746.73,1
152,3,1070,380,3376.95,1
67,5,1070,40,1398.67,1
192,3,1070,324,15874.85,1
97,3,1070,137,6496.56,1
120,5,1070,303,8201.29,1
122,4,1070,328,1317.44,1
74,4,1070,334,1654.05,1
137,4,1070,17,10066.61,1
4,5,1070,3,8748.45,1
110,3,1070,422,8400.99,1
160,4,1070,54,10598.09,1
40,4,1070,473,5531.58,1
121,3,1070,181,1422.92,1
149,5,1070,171,14459.55,1
90,5,1070,11,6817.1,1
189,5,1070,416,5572.04,1
36,3,1070,13,2778.93,1
156,3,1070,419,4967.46,1
11,3,1070,8,5755.88,1
89,3,1070,149,6115.21,1
185,3,1070,146,4633.47,1
169,3,1070,471,8550.73,1
15,3,1070,335,3786.22,1
168,5,1070,252,12240.81,1
56,4,1070,414,9678.27,1
198,3,1070,80,3912.7,1
59,5,1070,50,4486.06,1
6,5,1070,44,4309.6,1
178,4,1070,330,22058.66,1
64,5,1070,257,3684.14,1
146,5,1070,479,7211.87,1
58,4,1070,248,9275.85,1
140,3,1070,417,14181.25,1
109,3,1070,155,4468.68,1
151,5,1070,331,1790.37,1
139,4,1070,70,1584.56,1
197,5,1070,254,3551.86,1
130,5,1070,245,3756.63,1
2,3,1070,463,1390.78,1
131,3,1070,326,8024.02,1
200,5,1070,318,8859.78,1
85,3,1070,58,11068.83,1
119,5,1070,74,5708.43,1
9,3,1070,72,10902.97,1
38,5,1070,139,2861.71,1
7,5,1070,431,6027.07,1
65,3,1070,311,3680.3,1
123,5,1070,183,8155.11,1
163,4,1070,77,6624.68,1
125,3,1070,113,5125.98,1
32,7,1070,179,3904.91,1
49,7,1070,452,4578.7,1
129,8,1070,487,2136.28,1
157,7,1070,47,4343.95,1
113,6,1070,40,2904.23,1
105,8,1070,443,3593.68,1
81,8,1070,502,1738.21,1
80,6,1070,494,5250.43,1
194,6,1070,450,14810.09,1
21,8,1070,216,26783.79,1
170,7,1070,421,1251.31,1
177,8,1070,49,2244.85,1
50,8,1070,158,4079.76,1
158,7,1070,105,9023.77,1
107,8,1070,39,10383.16,1
93,7,1070,248,3928.92,1
134,8,1070,143,3427.17,1
108,7,1070,8,4871.98,1
51,7,1070,414,16548.76,1
86,7,1070,198,7892.62,1
77,8,1070,266,3732.45,1
83,8,1070,193,1712.04,1
63,7,1070,493,1343.29,1
31,8,1070,3,9037.95,1
180,8,1070,431,7823.79,1
44,8,1070,24,9199.43,1
68,8,1070,194,7206.13,1
187,8,1070,43,1599.45,1
